# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 2.967083318725281,11.966022347416697,4.782992469330423,-173.36857608678324,1.0,0.0,-0.026351459785468427,0.5925130049023803,-1.5101650149159678,0.32873396069608063
 2.9855581629920556,11.947670070905914,4.780867894654549,-173.39647615025098,1.0,0.0,-0.027154109370756963,0.5985863136314404,-1.5561536191056555,0.32798132970351873
 3.0040249898244626,11.929324695809477,4.778753442992977,-173.42521336965962,1.0,0.0,-0.02795705769235676,0.6046430880513379,-1.602158704806918,0.32717190092461806
 3.022484043486388,11.910985954248178,4.776649346977651,-173.45478770316655,1.0,0.0,-0.02876020844993295,0.6106823717271797,-1.648174752523426,0.326305777135148
 3.0409355686531954,11.892653578342806,4.774555839240512,-173.48519904109205,1.0,0.0,-0.029563464558179084,0.6167032109860634,-1.6941962116393476,0.32538307383238363
 3.0593798104231364,11.874327300214155,4.772473152413509,-173.51644720562524,1.0,0.0,-0.030366728790822105,0.6227046550676745,-1.740217496949797,0.324403919236748
 3.077817014328746,11.856006851983016,4.770401519128583,-173.54853195045663,1.0,0.0,-0.03116990319328024,0.6286857562744214,-1.7862329968703425,0.32336845429060684
 3.0962474263481927,11.83769196577018,4.76834117201768,-173.58145296055167,1.0,0.0,-0.03197288941400141,0.6346455701210888,-1.8322370678514952,0.3222768326535497
 3.1146712929165834,11.81938237369644,4.766292343712742,-173.61520985181141,1.0,0.0,-0.03277558871941379,0.6405831554839814,-1.8782240397794192,0.3211292206941647
 3.133088860937251,11.801077807882585,4.7642552668457165,-173.6498021708221,1.0,0.0,-0.03357790121394475,0.6464975747495402,-1.9241882128614503,0.3199257974788101
 3.151500377792971,11.78277800044941,4.762230174048545,-173.6852293945368,1.0,0.0,-0.03437972762501093,0.6523878939624009,-1.9701238645140593,0.318666754756378
 3.1699060913571615,11.7644826835177,4.760217297953172,-173.721490930073,1.0,0.0,-0.03518096718397229,0.6582531829728769,-2.0160252446226634,0.3173522969406222
 3.1883062500050023,11.746191589208253,4.758216871191545,-173.7585861144121,1.0,0.0,-0.035981519496930785,0.6640925155838411,-2.061886578717693,0.315982641087704
 3.2067011026245424,11.727904449641859,4.756229126395603,-173.79651421414584,1.0,0.0,-0.03678128327088977,0.6699049696969824,-2.107702072410389,0.3145580168716066
 3.2250908986277227,11.709620996939307,4.754254296197293,-173.83527442529297,1.0,0.0,-0.03758015709882883,0.6756896274584162,-2.153465906370891,0.3130786665552503
